subj,ablood,accustomed,agreed,albust,alk,almost,an,ancrusinishness,animal,answer,ap,appropriates,arm,arsher,asca,ase,baafness,back,bads,bangs,banny,bathroom,become,beeltisul,begin,benon,besime,best,black,blans,bledge,bove,brought,brubs,brush,budget,building,bulbet,business,candy,cas,chance,chanding,chareet,charks,che,cibsus,circus,clomify,cok,cold,collosks,come,complase,complete,compliment,configuration,contain,coth,cotosks,cotplicant,crit,cuppom,custom,daople,describe,destrifs,distance,dogo,dolc,doubtful,drustion,dryer,duttery,eamn,ef,elements,fafever,famous,farmer,faster,fatter,fattify,fistory,fite,flankfopper,freat,from,fror,fun,garden,garment,ge,germantia,ggnoi,ginth,give,good,grasshopper,gravel,great,groon,guarantee,guess,guoys,gurynh,hammer,hane,hello,him,history,hot,however,hu,hungry,hus,hust,imagine,imeyits,inni,inside,insows,into,invent,investigate,ip,jewel,jixel,khtna,lame,lant,left,leld,liberty,library,liffs,light,listen,loleh,loms,long,look,losh,lunch,mader,mannanency,mich,miss,molent,money,moon,more,morning,mout,mun,mystery,name,natural,naw,nied,night,nop,nuf,nulch,number,oban,om,once,open,orn,ot,overwhelm,pame,peace,pealt,pencil,people,phlere,pickle,plane,play,plays,pledge,potent,pretty,purchase,qualify,question,rackle,rebosks,resolve,reverse,roder,round,runey,sain,scays,shine,shink,short,shring,sick,sids,sint,sit,slace,slellen,snose,speveal,spu,spy,stenil,streat,street,strosh,sudsage,sun,swane,teacher,telechinct,telescoped,testify,tfaer,them,throomba,through,time,tis,toy,tried,trood,truck,trull,twew,ujst,understand,unger,uoy,utashing,wared,wase,watch,waves,we,went,whose,will,without,woft,wood,yos,ypla
1310,1.748355,0.805575,1.26568,1.03354,0.95086,1.25644,1.884725,1.379115,0.8667,1.247205,1.5173,1.290145,1.41415,1.088835,0.84969,0.74616,0.88277,0.93817,1.12028,1.15148,2.217525,0.885,0.716825,1.766205,0.907255,1.18435,2.369515,0.93368,0.61905,1.13497,1.99573,1.800105,1.18687,1.40213,0.749795,0.771665,2.0366,0.86536,0.95225,1.00482,2.48277,0.81677,1.224355,0.89019,1.20086,0.950445,0.552915,1.184105,0.75235,4.64949,2.083935,0.9499,0.72327,1.45251,5.86255,1.05263,1.554015,0.88742,1.404985,0.932765,1.474815,2.9164,0.556945,0.65662,0.89805,0.901115,2.18563,0.92358,1.85805,1.034985,1.205505,2.42151,1.116835,0.767205,0.934425,0.853085,0.57277,0.733795,1.585555,1.001515,0.972585,2.13392,0.902325,1.850805,0.83534,1.970895,0.967135,1.23841,1.349525,0.68482,0.920085,1.068365,2.95049,0.51669,0.855815,1.2531,1.249545,1.27342,2.53148,1.523635,0.93357,0.80151,1.18987,1.198615,0.790765,1.32007,1.23443,1.98461,1.35088,0.76697,0.95016,1.900295,1.30286,1.320925,1.08962,1.08822,1.55819,1.99027,0.8675,1.031515,0.98411,1.067495,1.580645,2.805055,0.75085,1.091455,2.13556,1.157125,0.700315,1.000995,1.079265,3.0335,0.76744,1.067215,1.016375,0.72004,0.73604,0.919545,1.324365,0.8002,1.26879,3.02054,1.21734,1.00801,0.7836,1.783755,1.113335,0.58577,1.0638,1.20034,0.8876,1.307185,0.922265,1.30067,1.1983,0.800935,1.3314,0.85093,3.974055,1.01655,1.06583,1.07119,0.867105,1.25032,1.71804,1.33389,1.13389,1.136,0.938975,1.157015,0.72057,0.814535,1.189325,0.891975,1.39994,1.55775,0.73272,1.55264,1.44996,1.640245,0.96669,1.817485,1.266705,1.50535,1.999485,1.03287,1.352125,1.02262,0.970985,0.736795,1.1841,1.68253,1.10264,1.003505,2.42322,3.066255,1.102575,0.635795,0.650705,1.533435,2.066745,1.53181,1.464125,10.47825,1.186605,1.184545,0.774905,1.651095,1.54888,1.1414,1.117775,1.69953,0.817295,2.11322,1.432075,0.664995,0.90085,0.806575,0.81997,0.98157,0.81886,0.75439,1.18411,0.39949,1.033495,0.950965,0.935805,1.587765,3.26512,0.770995,1.000765,1.82236,1.167435,2.607805,0.78663,2.084385,0.81256,0.970135,1.41704,10.599795,4.78404,1.367525,0.665805,0.43194,0.886265,1.58393,1.368235,1.051855,1.91656,4.153515,1.23422,0.75378
1593,1.574985,2.13209,1.750695,1.451615,1.23109,1.46799,1.19846,1.007845,3.01772,0.901205,1.032655,1.665205,1.50432,2.03316,1.04958,1.39937,1.53128,0.93903,1.71893,3.02818,2.4546,5.79926,1.040105,2.166565,0.783245,1.45986,1.915295,1.103145,1.102915,2.340285,2.70828,2.18321,1.277705,1.07373,1.104355,2.60295,0.942815,1.881595,3.552605,1.20009,1.82506,0.821095,1.37239,2.151905,0.8897,1.08537,1.51908,1.10052,1.501715,1.779675,1.80607,0.8896,0.734755,1.305965,1.23507,1.35893,1.04833,3.10118,6.00903,1.08204,2.852965,1.900285,1.03206,2.34969,1.10788,1.366355,1.032925,1.11474,1.385325,1.33439,1.66848,2.138775,1.41255,1.49836,1.151385,1.232055,3.456595,1.082495,3.031815,0.98188,1.098185,1.419225,2.116285,1.250535,7.023895,1.288445,1.702705,1.33089,1.79924,0.81507,0.98167,1.199595,2.132455,1.165375,1.03903,3.34804,0.86705,0.952135,1.51972,1.33489,1.23765,3.149185,1.0701,1.701335,1.06906,1.168595,2.06633,2.869395,0.732,0.948925,1.01585,0.831895,0.883605,2.224745,0.9608,1.773455,2.069445,1.071865,2.382035,1.055305,1.13098,1.65124,1.26832,1.564965,1.55308,0.98199,0.95167,1.118125,1.033385,2.81626,0.851395,1.166075,3.29932,1.37321,1.252875,1.32728,1.887685,1.26539,1.131245,2.927,1.95678,0.997805,1.3623,2.15944,3.13214,4.390245,1.859885,1.133095,1.119245,0.84988,0.986445,0.93991,1.423485,2.514695,1.67146,1.377575,0.951445,1.515835,1.68817,0.40936,1.595055,1.801845,3.61685,3.650515,1.35014,2.859705,1.42491,1.73945,1.43126,1.019525,5.098175,2.56012,3.20212,1.199905,2.55411,1.35,1.11781,1.73966,1.53067,1.656615,2.25472,2.14608,2.13226,0.951835,1.885425,2.49781,0.84273,1.420325,1.9687,1.49094,1.06555,1.67039,2.65925,2.9669,1.25009,1.74272,1.30138,1.55277,2.10106,0.94835,0.957355,0.818595,4.420585,1.13342,3.751815,2.148775,2.71947,1.13489,1.717355,1.0481,1.29862,3.19276,1.56524,3.09049,1.088725,1.323115,2.552435,1.33445,0.906445,1.88233,1.4232,1.249795,2.239695,1.17641,1.668825,1.07134,1.921895,1.33832,0.89904,2.25123,3.737605,1.303415,2.7583,0.88913,0.984525,12.13448,2.837495,4.03283,1.36039,2.490825,2.303415,1.549925,2.103185,1.366535,1.74156,1.82204,0.807035,4.74017,1.749215,0.707095,1.33363,0.973955
1617,1.85144,0.73477,0.81644,0.781395,0.82186,0.82655,0.80161,0.716275,0.861925,0.855945,0.939495,0.773535,1.018895,0.947825,1.057555,1.15043,0.70334,0.79348,0.88569,1.289805,1.77643,2.150195,0.727525,1.279515,1.523405,1.16591,1.023335,0.750145,1.21453,1.024065,1.021465,1.46801,0.952235,0.787855,0.80438,1.33301,1.004305,1.095025,0.57881,0.76615,1.776135,0.766205,0.633155,1.801865,1.73478,0.685735,0.969125,1.57186,1.09955,0.848775,0.799685,0.94784,0.818045,2.361405,1.0006,1.68574,0.6142,0.73813,0.83295,0.701325,1.15637,0.79982,0.869155,0.76497,0.70384,1.13328,0.88417,0.707815,0.632485,0.72112,1.343355,0.87163,0.885135,0.78125,1.032935,1.14358,1.269665,1.43576,1.26931,1.87311,0.845175,1.951875,0.7082,0.93412,1.606625,0.693405,1.62433,1.15431,0.85605,0.61808,1.01767,1.092085,0.8892,1.24419,0.871325,1.702815,0.73761,0.68734,0.985065,0.93291,0.86996,2.066885,0.868275,1.783315,33.925685,0.705405,1.349885,1.22343,0.633885,0.55027,0.70186,0.842695,0.652335,0.734585,0.970625,1.104995,1.366915,0.83804,0.60391,1.33345,0.79904,1.768145,0.718125,0.666825,0.64545,0.816525,0.849125,0.684305,0.784435,1.30189,1.001535,0.800315,1.399715,1.033265,0.781175,1.267025,1.036855,1.001245,0.569745,1.233025,0.74114,0.733,1.024605,0.82371,1.31688,0.67581,1.107355,0.949795,0.85091,1.41892,0.715685,1.05509,1.121945,0.91088,0.749945,1.221245,1.093135,1.05008,1.083295,0.987545,1.44437,0.756435,0.734965,1.534515,1.588305,1.116335,0.833,1.126255,0.670145,0.7006,1.401535,1.03545,1.218105,0.782635,0.88428,1.18125,0.83865,0.44177,0.694915,1.39997,0.556255,1.23262,1.24478,1.61688,0.54212,1.320795,0.71974,0.92341,0.95162,0.868045,0.784285,0.96728,1.46724,0.69271,2.2442,1.73709,1.03315,1.05147,1.80149,0.54338,2.518135,1.101345,1.028605,1.24125,0.65286,0.885225,0.94351,1.207665,0.85413,0.82596,0.8943,0.93858,0.717165,1.20591,0.794855,0.901125,0.57232,1.026105,1.51809,0.987905,1.085655,0.766325,0.782825,0.64375,0.99407,1.134885,0.83724,0.926765,0.784945,1.94301,0.603375,1.066955,1.41842,0.735625,0.806305,0.70523,1.36646,0.671895,0.566845,1.184795,1.151385,0.766675,0.81799,0.802395,0.975725,1.167645,1.20719,1.07405,0.700265,1.088505,0.822315,0.89052
1664,0.954,0.999,1.702,1.886,1.019,1,1.401,0.1,11.376,0.867,2.364,1.356,1.155,0.766,1.483,1.135,0.117,52.737,0.364,0.865,5.604,1.07,1.416,0.55,2.05,1.67,2.032,0.798,0.247,0.321,1.116,1.272,1.414,0.783,1.554,2.535,0.951,1.216,1.166,0.998,1.503,1.947,1.522,2.147,1.798,1.667,0.691,1.485,1.752,1.165,1.299,2.165,0.653,0.817,1.352,1.381,1.648,1.298,1.818,1.549,1.779,0.285,0.156,1.396,1.165,0.306,1.621,0.886,1.066,0.8,0.933,1.481,0.556,3.016,1.249,0.855,0.875,1.574,1.715,2.324,2.706,1.35,3.819,1.687,1.205,3.666,1.168,0.417,0.349,0.747,1.622,1.732,1.051,1.638,1.03,0.948,0.748,1.073,1.098,2.131,0.906,1.055,0.832,1.315,0.951,0.866,1.597,0.07,1.217,1.625,1.432,1.382,0.87,0.934,1.033,0.433,1.065,1.25,0.999,0.09,0.966,1.633,0.015,0.283,1.323,0.135,1.164,0.831,1.131,1.224,2.348,0.891,0.871,0.568,2.164,2.564,0.638,1.082,0.798,0.368,6.144,2.897,1.686,0.355,2.49,0.968,4.68,0.386,2.972,1.014,1.716,1.367,3.413,1.398,2.181,1.099,0.601,0.882,2.249,3.252,1.506,1.623,1.165,1.117,0.831,1.102,0.937,0.74,1.241,0.729,0.914,1.538,2.899,0.982,1.431,0.816,0.947,1.965,1.033,1.64,1.215,0.983,1.533,2.316,1.532,0.692,0.8,0.985,2.349,2.255,1.25,0.738,1.132,2.183,2.932,1.438,3.618,1.166,2.399,1.656,1.053,1.55,2.033,1.188,0.722,2.266,0.949,2.115,1.266,1.181,1.598,0.855,0.166,1.949,0.54,1.148,0.901,1.988,1.213,1.048,0.27,1.04,0.626,1.004,0.95,1.149,0.99,0.489,1.24,2.101,3.397,2.381,0.084,0.933,0.565,1.014,0.798,0.387,1.119,1.585,1.182,1.138,0.533,0.906,1.299,0.298,0.498,1.633,3.866,1.914,1.107,1.07
1742,2.44172,1.01608,1.01519,2.008065,0.854375,1.43157,1.134005,2.571305,1.48805,3.16589,0.86622,2.421235,1.38508,2.490135,0.99132,0.849105,1.15769,0.781935,2.52277,0.904715,2.07451,1.05652,0.842465,2.848455,1.195955,1.002775,2.401395,1.06482,0.93894,0.783355,1.78457,2.19858,0.819615,3.683055,1.09839,0.96891,1.248725,1.235345,0.93984,1.36592,0.9823,1.86711,3.18314,1.18178,2.14238,0.866715,1.814515,1.13361,1.168555,0.968725,0.96573,1.426125,1.163155,1.950095,1.336485,1.400065,3.26403,1.70538,0.94811,1.98249,0.97952,1.070485,1.51671,1.374535,1.216265,1.663475,1.41095,1.054585,1.691875,0.8747,2.075305,4.149575,2.054345,1.998045,1.00162,1.297395,1.27025,1.269725,1.234145,1.15884,1.18979,1.465835,1.17821,1.615035,2.58412,1.047965,1.065565,7.948825,4.04841,0.78695,0.88201,3.006295,0.924155,2.358335,1.016515,1.09519,0.831525,0.90437,1.436475,1.15706,0.94832,1.24894,1.75483,1.5478,1.047975,0.86771,1.65535,1.881215,1.016915,1.55915,1.048065,2.24814,1.290675,0.83359,1.658355,4.499865,1.10689,1.33112,1.69875,1.088665,1.092755,3.87099,1.04919,1.31322,1.131705,1.022485,1.756495,1.11893,0.9821,1.0541,1.24835,2.17512,1.46704,1.050355,0.931915,1.29245,0.882465,1.116025,1.085685,0.934055,1.021155,0.985165,2.666775,1.034335,0.967785,1.92443,1.14181,1.01958,1.324085,1.026585,1.058255,0.957595,0.957175,0.919925,2.41445,1.0306,1.620065,1.00686,1.105515,1.70502,1.229425,1.02369,0.84843,1.699795,0.8823,1.88258,0.79822,1.080075,0.88169,1.18429,0.833675,1.52191,1.10346,0.85983,3.904385,0.99935,1.231765,1.001015,1.349575,0.831505,1.0982,0.788205,1.465935,1.116715,1.39066,1.79948,2.654055,2.22971,1.79505,1.838025,1.19779,1.499945,1.2156,1.367285,1.20941,1.282145,1.383205,0.82572,3.23301,0.97381,1.61865,1.23556,3.54047,1.175645,1.22417,1.404015,1.83402,1.08289,1.53104,1.18467,1.75149,3.28523,1.18158,1.56429,1.248685,2.997605,0.934055,1.08167,0.93664,1.88762,2.118305,1.556905,4.70463,0.998175,1.7178,1.015205,0.83515,0.792775,0.832095,0.82209,2.40668,1.20062,2.6488,1.06486,0.94161,0.964915,1.08862,1.013595,2.350125,1.371465,1.538185,0.982455,3.398045,1.081435,0.80661,1.181425,0.854735,1.149345,1.41902,1.563855,0.732115,0.86418
1744,0.22185,0.25014,1.234805,1.254705,1.62139,1.786115,0.798965,3.54398,0.88242,4.44701,2.63073,1.732745,1.809525,0.35331,0.901335,1.388295,0.234345,0.95603,1.001185,0.48603,1.935665,0.299835,0.948715,1.43451,1.699915,0.154265,0.9883,0.91827,1.148815,1.7887,1.40006,3.171995,0.935,0.61672,1.136345,1.03385,0.004665,1.517045,0.716275,1.183385,0.77058,0.787945,0.67405,0.86724,0.900655,2.18421,1.51892,1.024755,0.751045,1.699925,0.85511,1.083665,0.433845,1.022035,1.36289,0.899155,0.97455,0.83269,1.373845,1.469425,0.334005,2.300795,2.668125,1.6534,0.770005,1.33656,0.08472,0.208285,1.858265,0.488575,0.48252,0.81773,1.901575,1.24921,0.75171,0.91756,2.331895,0.135865,0.97536,0.23981,0.7177,1.80209,2.49683,0.70165,0.84539,0.03404,1.051515,0.78282,1.86837,2.46731,0.134535,1.299975,1.318085,1.18713,0.831395,2.93586,34.08677,1.70497,0.935485,1.71989,0.20092,1.6503,0.08863,2.93465,1.00025,0.805155,0.233595,1.60012,0.96625,2.729405,1.33334,1.3795,1.252335,4.184775,0.75189,0.05033,1.250575,0.64561,0.8006,1.16055,1.58587,0.47522,4.28278,1.401515,8.985475,1.008985,0.85108,0.020465,2.199345,1.83428,0.070935,0.06785,1.05186,2.686485,1.847335,0.84168,0.15742,1.167865,0.690185,1.586675,0.02001,1.05203,1.419,0.33393,0.400855,0.98923,0.033355,1.53482,0.501765,0.36684,0.45106,1.718945,0.388135,0.340785,0.299465,1.05188,1.15123,0.15289,0.5004,2.46861,1.588445,2.318595,0.78063,0.807525,0.23467,1.056755,0.37047,0.752545,1.66911,2.87345,0.66812,1.469335,2.28464,0.832295,2.42108,3.06848,0.83554,0.755345,1.55036,0.37137,0.85795,0.91532,1.397715,0.003055,2.28214,1.11841,1.334195,1.25105,0.65192,1.236935,1.50247,0.23285,1.019895,2.50304,0.98491,1.10165,1.38425,2.482855,0.702135,1.501755,0.206695,1.98676,1.321985,1.1698,0.983785,1.48981,2.120785,8.501015,0.049485,0.166105,1.135635,2.5042,1.28451,0.520515,0.483625,0.932195,0.880365,0.70041,0.21771,1.66808,1.64895,1.95338,0.649325,1.22,0.023555,3.701315,0.90137,1.368365,0.157025,2.816565,2.117045,1.299255,1.266195,2.445045,0.93272,1.335035,1.33605,0.106645,1.51833,1.31632,0.855885,0.465195,0.968325,1.15102,0.15124,1.819825,1.138245,0.06705,1.17053,1.81858,1.16143,0.187615
1798,0.997475,1.18033,0.87075,0.770255,0.703985,0.707305,1.433845,1.283305,0.866945,0.86063,0.904315,0.71814,1.320615,1.68336,1.516205,0.81686,1.28602,1.268055,0.919845,0.969,1.174455,2.603315,0.819955,3.07006,0.880665,0.449665,1.020565,0.97922,0.972165,2.283545,0.831355,2.11169,0.93312,0.351575,1.507775,1.15438,0.703185,0.963675,0.819055,0.839255,0.974995,0.394785,0.273995,0.857865,1.537505,1.720175,1.004155,0.82107,0.90071,1.099145,0.766315,1.5768,0.81386,0.91432,0.88272,0.824045,1.046635,1.37115,1.193055,1.00153,1.02966,1.475895,1.086655,1.089675,0.55657,0.955215,2.25591,1.10581,1.202515,1.05719,0.737025,1.18942,1.83958,0.402765,0.853875,0.847705,0.84661,1.225185,2.5618,1.503585,2.286995,1.950255,1.99622,1.051925,1.054595,1.156995,1.11499,0.804445,4.499745,0.610635,0.620215,0.95146,0.76506,1.254285,0.899725,0.916145,0.841845,0.802205,1.428885,0.84885,0.83465,1.733005,1.71011,0.78286,1.3601,1.108755,1.05656,0.936265,1.13513,1.17018,2.572015,0.911955,1.07021,1.26361,0.68731,1.14961,0.871485,1.152545,1.165215,1.166655,0.83209,1.22895,0.69408,1.82656,2.115935,1.183795,0.90294,0.63225,1.248095,0.8028,1.548835,0.98664,1.27547,0.89253,1.00019,1.223515,1.23873,1.456215,0.830055,0.890155,0.82207,0.830435,1.51536,1.70133,0.743455,0.84538,0.84621,0.753115,0.852555,0.30355,0.923925,0.685625,1.589805,0.52833,0.783535,1.488345,0.30657,1.134395,1.49556,0.99744,0.950755,1.268785,0.9208,2.41825,1.297715,0.391315,1.006895,0.77278,0.74881,1.18692,0.86171,0.96794,1.32885,1.014505,0.5334,1.89041,1.370305,0.83663,1.94487,1.585405,0.767515,1.504615,1.29358,1.20545,0.887265,0.96374,0.505265,0.363765,0.790195,0.78073,1.392125,1.98853,0.7641,0.965225,0.553605,0.78612,1.062715,0.979145,1.464585,0.75491,1.202055,0.83225,0.725395,1.93348,2.0393,0.393725,1.40263,2.56991,0.76471,1.14782,0.88783,1.24882,0.919295,0.79347,1.920355,1.14974,4.485635,1.049925,0.86928,1.066795,1.806695,0.88821,1.081735,1.051395,1.451905,0.78462,0.786575,1.602605,0.83151,1.911995,1.01146,1.00534,0.937465,1.249195,0.831845,1.377665,1.119285,2.354145,0.28485,1.04734,2.6293,0.76398,1.085145,0.81779,0.852655,0.836235,0.72084,1.01662,0.62269,0.715175,0.81652,1.13607
1823,0.76709,2.170245,0.69259,1.2431,2.01287,1.00465,1.11063,1.033145,1.020885,0.84876,1.123825,0.881805,1.279145,0.568515,0.861735,0.77728,0.67932,0.682415,0.765605,0.92227,0.958905,0.655615,0.65079,1.922905,0.825295,0.76677,1.131025,0.57051,0.90012,0.81023,0.686715,1.51476,0.592405,1.17586,0.93643,1.1124,1.488855,1.71629,0.82717,1.028815,0.78504,1.50055,2.69057,1.759105,0.980105,0.782625,0.69443,1.17747,0.71262,0.95075,1.078315,0.72561,0.672975,1.043635,0.802315,2.27201,1.61757,0.74724,0.609695,0.81091,1.2029,0.77607,1.143845,1.58646,1.26104,1.747645,1.40298,1.190275,1.59999,0.67739,2.277095,1.728245,0.8188,1.40734,0.72622,0.89636,2.111295,2.07778,0.944515,0.86651,0.681675,1.04719,0.96908,1.27715,3.906595,0.672155,1.99111,0.605675,0.792985,0.541905,0.7922,0.928575,0.709055,0.705415,0.616485,1.61737,0.661365,0.61125,0.91203,0.87847,0.606015,0.785605,1.930765,0.799465,0.769565,0.83151,0.62532,1.04942,0.710945,1.04009,0.88901,0.7453,0.648875,0.668125,1.151805,1.09095,1.402825,0.79481,0.67394,0.822585,0.651395,0.608085,0.673755,1.28106,0.83846,0.75324,0.948795,1.14631,0.93865,0.96118,1.04355,0.552,0.6961,1.24501,0.65605,0.943975,0.652935,0.62856,0.971425,0.920465,0.64531,0.967175,0.79867,0.987855,4.304715,0.69609,0.66183,0.758145,0.90649,0.60991,0.7543,0.611045,0.83227,0.916945,0.811985,4.35198,0.801625,0.847875,1.13485,1.005505,0.562345,0.82829,0.69528,0.6735,0.79684,1.72852,2.29668,0.65913,0.69672,1.02392,0.582175,1.004585,0.851525,0.65894,1.09129,0.749265,0.624895,0.782,0.673145,0.956945,0.618205,1.057835,0.923775,0.84133,0.97449,1.008555,1.13032,1.55387,1.21103,0.878215,1.19462,1.496005,0.77871,0.695095,1.00012,0.880465,1.093085,0.804975,0.732495,1.197,1.412215,1.543515,1.37942,0.851925,0.652235,0.846235,0.76993,1.48254,0.76945,0.678085,0.789185,0.78619,0.72029,0.684945,0.8377,1.485035,0.74588,2.4888,2.919645,0.92531,0.869625,0.82391,0.64597,0.68662,1.08956,0.729325,0.591315,0.802015,0.743105,1.03909,2.63597,0.657205,2.151015,1.2494,0.69522,1.416065,0.65122,1.13045,1.121575,0.866515,0.821975,1.237005,1.097435,0.74013,0.67761,3.211215,0.5606,0.59301,1.9995,1.2682,0.61617,0.692475
1951,1.108,0.975,1.153,1.524,1.006,1.192,1.458,1.294,1.929,1.528,2.585,1.779,1.559,1.207,1.358,1.056,1.009,6.637,6.098,1.559,3.205,1.11,1.288,1.344,1.224,1.089,2.164,0.908,7.31,1.46,1.709,3.79,2.38,1.532,1.006,1.307,1.164,1.944,1.346,0.788,8.613,0.925,1.512,2.146,1.058,1.041,2.43,1.546,4.609,2.819,1.127,1.609,1.364,1.343,3.201,1.548,1.065,1.074,2.615,1.525,1.006,1.175,1.391,4.189,0.962,2.431,0.944,1.362,5.696,1.261,1.059,1.393,2.183,1.659,1.1,1.559,2.198,1.206,1.156,0.993,0.954,3.435,1.292,2.614,1.863,0.876,3.704,1.214,1.929,1.177,0.807,1.66,1.157,0.921,0.889,1.626,0.988,0.839,1.29,1.16,0.887,4.16,1.526,1.843,0.857,1.19,0.99,3.685,1.033,0.968,1.24,0.837,1.081,2.965,0.96,1.312,1.893,1.447,1.61,1.932,3.269,1.44,0.859,1.356,0.939,1.255,1.157,1.006,1.023,0.788,3.586,1.109,7.437,1.092,1.105,1.946,4.473,1.14,1.26,2.445,0.836,0.854,1.056,1.109,1.507,0.989,6.602,1.279,1.727,0.856,0.771,1.289,1.039,1.246,1.724,1.273,0.869,0.939,0.809,1.039,0.924,3.955,1.198,2.452,9.364,1.011,0.908,0.924,0.923,1.189,0.838,1.121,1.955,0.927,1.227,0.903,0.724,0.906,1.651,0.84,0.875,0.827,1.758,1.708,0.838,1.041,2.617,1.412,2.952,2.285,4.493,1.9,1.412,1.323,1.912,1.01,1.625,1.258,1.996,1.795,1.43,1.433,1.022,5.766,1.797,1.707,1.884,2.028,1.428,0.959,1.241,1.272,2.003,2.349,4.573,1.995,0.903,1.109,1.023,2.369,1.593,11.643,1.412,1.526,1.329,1.329,1.154,1.876,0.988,2.784,4.624,0.987,2.229,1.179,0.94,1.472,1.192,1.565,1.176,1.157,2.598,0.927,2.713,0.989,0.804,3.286,1.26,1.829,1.996,0.737,1.026,0.996
1952,1.15017,1.08696,0.784315,1.218155,1.603225,1.21702,0.922725,1.09886,0.86672,1.283355,1.50056,0.85596,0.98207,3.040245,1.2586,0.267175,1.366745,1.500255,0.74526,1.28237,0.956135,0.919815,0.99962,1.62982,1.249785,1.330805,0.515025,0.88721,1.05061,0.713595,1.98328,1.200075,0.983625,0.81779,1.13392,0.978655,1.206585,0.66677,1.05178,1.18575,1.033665,0.97074,0.826145,0.518525,0.26919,1.25615,0.750495,1.072485,1.497095,1.41699,0.879535,0.816215,1.61641,1.71936,1.383435,0.68996,1.201155,1.43598,0.933665,1.617985,0.64978,0.887105,1.10906,0.613565,0.98347,0.9394,1.48652,1.03344,1.70546,1.095745,0.242265,0.797075,0.99251,1.08174,0.806885,0.81636,0.617255,0.974,0.991555,0.832015,0.775565,1.5448,1.28686,1.150405,0.849625,0.303535,1.45214,1.68459,0.98337,1.15094,1.417265,0.968265,0.899475,0.706605,0.999915,2.023185,0.761585,1.232675,1.011795,1.75004,0.819805,1.272575,0.8661,0.38363,0.686955,1.29252,0.27167,1.233385,0.719965,0.68646,0.93501,0.93357,1.048005,0.99825,1.637535,0.898915,0.78812,1.566835,0.31853,0.821205,0.81755,0.61765,0.342455,0.715115,1.054385,0.95102,0.799835,0.668725,0.966445,1.000165,0.61895,1.204915,0.956905,0.617385,1.157945,1.34914,0.416315,0.96736,1.19635,0.9491,0.5025,0.719615,0.819575,1.551905,0.15871,0.48735,0.80871,0.714955,1.0997,0.73377,0.747125,1.195055,1.28669,1.500275,0.938375,1.79944,1.24875,0.265875,1.78398,0.93408,0.801035,0.88946,0.800795,1.065845,0.267025,0.53405,1.333635,0.73571,0.994465,2.475155,0.28779,1.17009,2.65399,0.658855,0.83333,1.67034,0.756945,0.70111,1.365015,1.36648,1.36573,1.63368,2.1344,0.767125,1.38834,0.79976,1.83054,1.08763,1.06771,0.70547,1.966925,1.750765,0.749855,1.421835,1.107545,0.899795,1.166965,1.11991,0.887015,0.582815,1.08582,1.141555,0.736765,0.96666,1.13545,0.86626,0.95681,0.702115,0.753415,1.0326,0.98522,0.840285,0.922215,1.298975,1.95301,0.919505,0.85671,1.349915,0.656155,1.43695,0.750365,0.635965,1.500095,0.83267,0.94892,0.68191,0.291185,1.68438,0.32107,0.799575,2.31698,0.85391,1.639345,0.787585,0.823185,0.365815,0.633625,1.49938,1.33417,1.265815,0.233485,1.37299,1.504465,0.77948,1.4993,0.96781,1.252555,1.00008,1.312505,0.31699,0.7006,0.755875
